feature,importance,wasserstein_distance_training,wasserstein_distance_eval,wasserstein_distance_all_visits
D15,3.714840405406221e-05,-0.2546064066990238,0.41456690092834186,0.1640815272238189
C68,3.6764458741532766e-05,-0.38382818381968176,0.1714775745664623,0.10574314119249208
I89,3.635274268771893e-05,0.33291079939818874,0.11520771535891261,0.2182783443309768
D42,3.6239816623598045e-05,-0.3732708536517156,-,0.0837910691606281
T88,3.593681504835719e-05,0.3746698148051083,0.16409335458125401,0.11455398682255791
C37,3.558645685156197e-05,0.3942091531010105,-,0.09325292389945203
W54,3.5564694173948006e-05,-0.3469756110842025,-,0.09568063058370509
B49,3.529540582722598e-05,0.44051174288921907,0.4532534685599614,0.4359281243632134
F22,3.527924630402367e-05,-0.3469756110842025,0.34667230389226045,0.20905528765241826
Q51,3.5211019176750654e-05,-0.38811164097867856,-0.24798873245918385,0.08641191606068559
Q75,3.479682827599083e-05,-0.38811164097867856,0.34395934384069804,0.09432898449645938
A02,3.47846493212283e-05,0.48206822387455217,0.47188492700860213,0.3772981438764829
K55,3.4032662456089064e-05,0.3052642961501939,0.42236996332493715,0.2505147337269284
H73,3.3634688369707885e-05,-0.20182203274202257,-,0.051370045653944284
L71,3.353171461869031e-05,-0.3504164777902176,-,0.27636631820553126
L01,3.340910360024232e-05,0.36104897318080775,-,0.10310734277810851
M13,3.332344602692844e-05,0.11590567474372779,0.48361027557943725,0.14623923389244145
G46,3.323399649951732e-05,0.3687236004169615,-0.4114647193580156,0.04690245340902769
Z03,3.302644837728201e-05,0.4312897525151548,0.22261331055480207,0.1556068862554332
C77,3.287543022351827e-05,0.4304750643186021,-0.1134891940238123,0.09875052031188356
E79,3.286207275535765e-05,0.45876790963002617,0.4067982111494885,0.38297264843777246
Z43,3.25078800459261e-05,0.26841850751979374,0.35041913875789094,0.19930532887045171
Y83,3.235149146482663e-05,0.44841879431420667,0.41745692886284425,0.5029213556091483
O40,3.220182775501261e-05,-0.38811164097867856,-0.3475906048501593,0.1124570112944002
H49,3.192073915431705e-05,0.4621803371846322,0.33231428911740185,0.15627618673152088
S76,3.186559946204389e-05,-0.3898452919651622,-0.2023412006193723,0.04882769680668606
Q78,3.1707000920362446e-05,-0.3560254457554585,-,0.0838255879064627
T18,3.167960273521059e-05,-0.4151712257337238,-,0.12553018667876253
O9A,3.1426820971997795e-05,0.3761024453575585,-,0.19007347985576858
I62,3.124462080384962e-05,0.47000032315422763,0.2317422728066664,0.3779587050879561
D13,3.0787464388079635e-05,-0.34561396129125055,-0.30971157033441216,0.11275878916087331
I01,3.0594508178186494e-05,0.3626865890586049,0.43201407423196664,0.3175187232430513
O86,2.986120587410365e-05,0.12328111202788988,0.3704496957870271,0.2666671528281546
P70,2.982284898189663e-05,0.4319538582631358,-,0.18392005947055295
M08,2.965391478638695e-05,0.11614043965257624,0.2670062868350451,0.13233021652908147
G24,2.907541411234372e-05,0.47460291688942596,0.17982097447233839,0.2288089703870424
J35,2.897940038201384e-05,0.4319538582631358,0.15640002501285835,0.21240197310782333
N75,2.893993047222441e-05,-0.4151712257337238,-0.3216905763660914,0.06567916938676321
G82,2.8905388159690088e-05,0.4854102503877462,0.15006666650792486,0.273093207931703
J67,2.865601225299313e-05,0.45932786400519,0.3555324501589697,0.45427130584253644
H53,2.8635908619230338e-05,0.3121603962010078,0.23987819289843093,0.17927576944800924
M92,2.838709682706662e-05,-0.4151712257337238,0.38629594543258433,-0.06293311140028275
S49,2.814502997433997e-05,-0.35150084478482624,-0.33799551836228736,0.041219659561069336
F29,2.7700064002567395e-05,0.3033880258767324,0.18489491883774822,0.21077089867554633
10001,2.756589476697237e-05,0.4552223646425198,0.23282045431017667,0.33232344961646254
F16,2.7529499490489145e-05,-0.3469756110842025,0.3219953693220217,0.1950691641463357
N88,2.740359394237808e-05,0.44411685183860183,-0.21285878278650555,0.10391361756427658
S12,2.725934311517287e-05,0.19668784137974402,0.41745692886284425,0.11131473252028234
S32,2.7130039847967807e-05,0.19567064068243067,0.21241425476170034,0.1428521634497001
E09,2.7082988202377115e-05,0.43333854183064874,0.3506685618750822,0.4477489847332651
K12,2.702852371551926e-05,0.3687236004169615,0.12058981492557055,0.2711632028728826
I66,2.702844185769326e-05,0.47716587468015953,0.48361027557943725,0.22777846549303346
Q66,2.6864275737748544e-05,0.14560097053632728,0.35794140858922957,0.07543033532548316
T43,2.6386502140573467e-05,0.39223702262429755,-,0.3613471080251794
M46,2.636201810636014e-05,0.2717085020050261,0.47767977500089787,0.2029373724816328
P14,2.6289861301975435e-05,0.44411685183860183,-,0.25759128113967417
F01,2.626557494759899e-05,0.47124911550278714,0.37866389395162936,0.44974918359555077
F06,2.6178333170206765e-05,0.4948884860554676,0.4361981703790234,0.38845402059587997
N12,2.6169294476258207e-05,0.43676459691623865,0.271945306261468,0.3007102549953041
Z30,2.6115406440089077e-05,0.25777620590695993,0.314335337025536,0.1426858623573274
G30,2.5929722003106663e-05,0.48600186871677903,0.38946418144713446,0.3644520741494917
H67,2.5877681790056703e-05,0.44411685183860183,-,0.627771689463072
N97,2.5334467696955944e-05,0.44411685183860183,-0.3678540286314138,0.07499999285143095
H69,2.5177950081785932e-05,0.39223702262429755,-0.3678540286314138,0.09883006392082211
IMO0002,2.491595617568662e-05,0.42259782832679393,-0.07206912141883406,0.2152295041421171
E46,2.491574500627767e-05,0.4737787730869488,0.4707534919770674,0.45231214869721403
W39,2.478473399234863e-05,0.3761024453575585,-,0.3239475294906519
H04,2.431424315795234e-05,0.11613510229638918,0.4570446802839101,0.2255365822802913
G97,2.3617088004608488e-05,0.4319538582631358,0.4146112966127419,0.17322746489330415
J42,2.345975345470601e-05,0.4884010439687251,0.4563556801092235,0.4851816632459446
D65,2.339362601710884e-05,0.4590931974150223,0.4294655427295303,0.46209570040222425
E16,2.3238978498244213e-05,0.39643960044921206,0.306139636775889,0.3647987864754331
S22,2.3159965170172696e-05,-0.3469756110842025,0.21828861398740848,0.16922205144896116
I09,2.310653810272196e-05,0.4354289922974049,-,0.30405198726649585
E29,2.287961280506492e-05,0.4338153848548903,0.17553697351990652,0.22184752910366068
S21,2.2663804914538707e-05,0.4320001159048433,-0.1870404112617991,0.21352177123335
L84,2.2490474510346238e-05,-0.4151712257337238,-,0.06749527337381915
H43,2.2487397353847413e-05,0.4450245773560384,0.4592911218806517,0.208708533295449
S46,2.214234830794634e-05,-0.23326140932133657,0.4146112966127419,0.028735175159726397
A52,2.1982949406052413e-05,-0.40900177405991794,-,0.23988777193431662
D23,2.180914731699248e-05,-0.10625785814885153,0.41456690092834186,0.15068501463065354
C02,2.1800148015164817e-05,0.4552223646425198,-,0.09490594366431018
D14,2.1015718152125832e-05,0.39223702262429755,-0.34094786910083635,-0.03280538689385512
F54,2.093481028382844e-05,0.479034300312529,0.1952080899850171,0.36675184516642856
B36,2.092302695559416e-05,0.46890318440482875,0.37006208007951424,0.24872552715982393
N94,2.0879822655550765e-05,-0.2173098741243682,0.06083770900641151,0.04426440754511735
M31,2.087751324272139e-05,0.46806448258321437,0.28164624585928505,0.22823570660509396
F40,2.0849573747836435e-05,0.4817267520654252,0.43201407423196664,0.20129566155863912
R32,2.081350469019641e-05,0.48860023003998715,0.43643497525356073,0.277859981786285
G08,2.0701604367738893e-05,0.39223702262429755,-,0.19522528753215304
H51,2.0656997861650907e-05,0.47223922615009944,0.27159097897115925,0.2623038252579637
N31,2.057581457045728e-05,0.44635437948681467,0.43201407423196664,0.19060369249205206
S03,2.047057261352712e-05,0.4552223646425198,-,0.0631764000834743
S37,1.99702577633516e-05,0.26841850751979374,0.2216064567133816,0.20675244781330487
Y92,1.9619521755605287e-05,0.36477703952536106,0.49241834563647285,0.3683125150581059
H17,1.940688330592329e-05,0.4319538582631358,-,0.21341422270389787
P08,1.937337547921621e-05,-0.38811164097867856,-,0.17792044901272316
V89,1.9110119870535778e-05,-0.3234272487672007,0.19619414802117127,0.07420084313048597
C09,1.894738484755876e-05,-0.3469756110842025,0.3460267544329289,0.03818063105807453
L13,1.870196717507572e-05,-0.38811164097867856,-,0.11651037990514869
R54,1.834107647181024e-05,0.4566472188627488,0.3933810522535545,0.4872773094982456
N02,1.7962903423119312e-05,0.48636412897760395,0.38629594543258433,0.4407061053151372
D82,1.7959013209335632e-05,0.4319538582631358,0.20288554281091892,0.18147516567735808
Q74,1.7276075256804076e-05,-0.3765974268656548,-0.2599976617812174,-0.04911583413178415
O01,1.7179964811262434e-05,-0.3765974268656548,-,-0.08968199633147636
D45,1.7179721038642265e-05,-0.38811164097867856,0.26330197089290497,0.13424995918157095
M53,1.704748232095038e-05,-0.3537848250851869,0.18603236653660016,0.06569564866751965
B02,1.6962361126669897e-05,0.17719898998065786,0.37832883291380515,0.2320834280292655
Z66,1.6953765471789004e-05,0.490564668087135,-,0.6585242165661418
N84,1.6946560786878614e-05,0.14316185717909669,-0.34339433143550374,0.03736481216403131
X95,1.694541971947148e-05,0.44411685183860183,-,0.3524145516432469
C70,1.6422823675593978e-05,-0.4151712257337238,-0.36789342186643537,0.07716177289775814
F09,1.62684615223842e-05,0.3942091531010105,0.48125911481308886,0.26931815975557327
T24,1.5905390848904827e-05,0.4319538582631358,-,0.062099431392585294
E65,1.5808130707906363e-05,0.44411685183860183,0.48125911481308886,0.3394782783376159
G06,1.574048813778082e-05,-0.3765974268656548,-,0.22272001366432964
I99,1.548636789074927e-05,0.48217657864445285,0.27883411021605636,0.3033647868968948
K11,1.541657668082168e-05,-0.13525607795770034,0.3494986431470736,0.08054087953703373
D33,1.5097490114677876e-05,0.13226094922892898,-0.15950060970279858,0.07129280075037064
K77,1.5084634531953509e-05,0.4319538582631358,-,0.31662912881832617
Z55,1.5031269554161256e-05,-0.3765974268656548,0.28818377166602216,0.32089522571025697
S59,1.5023474411526251e-05,-0.3504164777902176,-0.30958442608672027,0.0660300455407357
N04,1.481445868376043e-05,0.45003240175672127,0.1933276356912586,0.2112587597085305
S00,1.4750869342223942e-05,-0.4151712257337238,0.24351082150061124,0.09089717087581543
O88,1.4716712055990632e-05,0.44411685183860183,-,0.4192919260660387
H31,1.4318722676458292e-05,0.4319538582631358,-,0.2581813284090984
D48,1.3803437093223549e-05,0.451267619906994,0.09615486734648496,0.09604514538057214
Q65,1.3626238035327565e-05,0.11590567474372779,-0.3679075159261462,-0.037637540093438636
A69,1.3429224840175191e-05,0.11614043965257624,0.34782292962497996,0.2785521211040332
M96,1.3059241535864578e-05,0.11366054619450794,-0.24482264989924848,0.1001532107853665
R75,1.3015217101824096e-05,0.4319538582631358,-,0.614317499424522
D39,1.286395528860823e-05,0.4319538582631358,-,0.09931449221105937
H18,1.2823514502696533e-05,-0.3504164777902176,-0.48360759690734884,0.12600155890644207
L82,1.2813895435589438e-05,0.46331591624125185,0.17355498723607457,0.26372770073270857
L21,1.276906304067154e-05,0.48371731263010287,0.4296002563980086,0.25472730159610735
D37,1.2745770566432476e-05,0.21428821370636839,-,0.14919545685207125
R27,1.2714783996730057e-05,-0.3469756110842025,0.41456690092834186,0.19336340060118276
M43,1.2505229327694028e-05,0.46131805687536187,0.19328498615170056,0.10502666900258177
Z41,1.2490819235611926e-05,0.44411685183860183,-,0.042657028936767996
Q34,1.2402049062376468e-05,0.3942091531010105,0.43201407423196664,0.20518811727732872
G25,1.2205993729688896e-05,0.48286866995166444,0.45119357255923365,0.20619217943769474
J22,1.2034758134858344e-05,0.4817267520654252,0.31876754281953223,0.399148668564399
S53,1.175515843138956e-05,0.11632908710439992,-0.30403751436548576,-0.052749724723598936
J82,1.1544884998611666e-05,0.48872050661743854,-,0.33050591138300867
O00,1.1505329080156926e-05,-0.3765974268656548,-,0.06972479255112746
T23,1.1360378446246767e-05,0.4319538582631358,-,0.14842427691474652
C19,1.1197283170920356e-05,0.47591194826146915,0.3219953693220217,0.08723344389789597
S89,1.0693220793425022e-05,-0.3460055655741415,0.14984307596498675,0.05749186820065326
I74,1.063827933054321e-05,0.49343703584854404,0.3600559391123742,0.2650879203482502
N80,1.056021851980381e-05,-0.10212435729136012,-,0.05689497731610611
T76,1.0512547772760013e-05,0.44411685183860183,-,0.12889412195207264
L24,1.0470221310952416e-05,0.4817267520654252,-,0.1856527211010494
B58,1.0355512496748015e-05,-0.43374519348402163,-,0.2612178649721829
J01,1.026260772326521e-05,0.44411685183860183,0.19365471349230845,0.2313980556195888
J17,1.023247213965588e-05,0.474388953636202,0.423519720165963,0.4020572810081672
F98,1.016711004264144e-05,0.44411685183860183,-,0.3040635364160823
C76,1.0082088527441004e-05,0.1324346774085142,-0.207786180572172,0.04844064394808729
D44,1.00358270083381e-05,-0.33204577873395863,0.19619414802117127,0.08394735355050129
S86,9.64261443295975e-06,-0.38811164097867856,-,-0.03719926429731443
E43,9.619311133276189e-06,0.4911552092364577,0.4720450288072142,0.4787386955715436
I30,9.554113549769997e-06,0.11633442446058698,-0.20390891823073842,0.3030109281162491
J00,9.507201742376982e-06,0.474388953636202,-,0.0681748655014453
G04,9.47489986683248e-06,0.15297640782048935,0.41745692886284425,0.11278049590545805
J09,9.465227166980083e-06,0.48872050661743854,-,0.5411075349560518
L20,9.4294483703529e-06,0.48872050661743854,0.4119980174040136,0.21648864099690696
B59,9.374360709404496e-06,0.4887728433604905,0.43201407423196664,0.5024797190149112
P80,9.37307582575194e-06,0.48371731263010287,-,0.5392986047651368
E22,9.364431685522592e-06,0.2195893334184595,0.25125167974373935,0.12470602958247541
I60,9.313256984786858e-06,0.4882766394020985,0.3099243134718724,0.2891735578167312
X12,9.248783152238369e-06,-0.3560254457554585,-,0.3606537443705331
S74,9.060765040296628e-06,-0.38811164097867856,-0.30971157033441216,0.09586161395515176
I97,8.68567614393093e-06,0.4552223646425198,0.2080901757467649,0.31283424009025296
S05,8.5929341078398e-06,0.4817267520654252,-0.14123430745793158,0.08071634812247172
P29,8.508891631898714e-06,0.4836619369544631,0.2693018009402812,0.2816624160311692
J10,8.413559947327828e-06,0.4680110645705937,0.44705191745827805,0.16138497791782103
F42,8.330809139578957e-06,0.4552223646425198,-,0.21594525363524494
Z16,8.258932064946985e-06,0.4837912776109651,0.4894896023371255,0.5103652824355325
E44,8.253914660233389e-06,0.4539789626483217,0.22181890759825146,0.22496670030571117
E26,7.833824443801981e-06,0.4552223646425198,-,0.152935571356889
F72,7.821038138068916e-06,0.49832762837930467,-,0.6506155607850664
M77,7.1144344575308414e-06,0.2188357762877119,-0.07264964422067598,0.0500443266299505
D36,7.077640784549376e-06,0.4838687903188666,-0.3678540286314138,0.07123393015654327
D73,7.064154034068621e-06,0.4837691135845505,0.41745692886284425,0.18606336448413682
I76,6.955304699477463e-06,0.4552223646425198,-,0.3963439523798698
H44,6.919486214429033e-06,0.4295610025476127,0.41456690092834186,0.13928213644187248
M65,6.779620585205346e-06,-0.43731456176826267,-0.10521243371148316,0.03882213581215108
C55,6.775510904593787e-06,0.11698903489030524,0.12937147759822726,0.026145099311302628
N23,6.637355051493031e-06,0.16137502462978234,0.4038364462392731,0.07469996959575201
C86,6.5379217653556935e-06,-0.38811164097867856,0.33231428911740185,0.08894253283476977
Q98,6.415018493751967e-06,-0.3469756110842025,-,0.2729016668457942
D51,6.377881187957482e-06,0.48177833985211044,0.3340954835865275,0.30489871344751407
G90,6.360024730772733e-06,0.1259549902939689,0.4680861975069157,0.2588662433386304
E63,6.3332770770000345e-06,0.4875498237904345,0.4107426984450497,0.39144473901163523
N29,6.13210967304994e-06,0.11933455113628938,-,0.08502631791076389
N21,6.087310030633737e-06,0.11941303207145793,-,0.09893570888986243
R34,5.970497810971747e-06,0.49218964442758883,-,0.4106538155320025
F45,5.802439335528899e-06,0.4552223646425198,0.4894896023371255,0.19991041289138564
L25,5.59743863604628e-06,0.4900080615107632,0.4836769272437532,0.22078108267946553
B17,5.538039861828607e-06,0.49832762837930467,0.40085726993518217,0.492929147605757
L55,5.426743310000108e-06,-0.3504164777902176,-,0.15805643195078417
H30,5.353551300055904e-06,0.11857955300980683,-,0.10256231085826774
Q18,5.307093935958162e-06,0.474388953636202,-,0.04542032971655995
D12,4.963820422287572e-06,0.49271940425209093,0.13133951905145655,0.09309779583484469
K65,4.899308028473551e-06,0.4553184000476807,0.3295635213641011,0.3204433001318549
H11,4.868932683546725e-06,0.49832762837930467,-0.25230341091034936,0.11232389462496589
I81,4.793001542225116e-06,0.47776419674040443,0.41456690092834186,0.23733395229964666
F80,4.714804196272074e-06,0.48872050661743854,0.38629594543258433,0.1219621085023738
S60,4.666599070427992e-06,-0.13269466166515848,-,0.06777643969058335
C65,4.529455284527802e-06,0.48872050661743854,-0.3216905763660914,0.09153570537011589
S11,4.524419711324164e-06,-0.3469756110842025,-,0.09136251248677629
F79,4.516455823421652e-06,0.472330973070399,0.32051364164908613,0.2358831398718647
T17,4.432096969431162e-06,0.4920877120483596,0.2781198738624988,0.27619147799651494
R46,4.39827837720122e-06,0.1964333787867421,0.18570435871340868,0.17221641381827324
T79,4.287586623930274e-06,0.49848775936528783,0.48504637218302143,0.4353065135434547
Q37,4.179948269743367e-06,-0.3765974268656548,-,0.04065796349947461
F15,4.116336283617843e-06,0.474388953636202,-,0.21364979934423617
H02,4.107162822466028e-06,0.49191247567439933,-0.1763122924155833,0.13294218104277855
G70,4.082273011517949e-06,0.4866179391773378,0.09676539074391068,0.1702903237913466
R81,4.080501542700928e-06,0.4552223646425198,-,0.34952225062323267
H50,4.072615609542732e-06,0.48872050661743854,-,0.129824490729351
E56,4.063931553984412e-06,0.47223922615009944,-,0.3237451815691023
Q02,3.97394877887977e-06,0.4817267520654252,0.35794140858922957,0.21845205029349227
B19,3.9603926834603066e-06,0.4913511610135537,0.31373560810848405,0.3523433949829942
M90,3.898982456171572e-06,0.4889199255812296,0.4592656072242172,0.4309196808022016
Q99,3.8187822556554064e-06,-0.38811164097867856,-0.30958442608672027,0.232969639740999
M00,3.7056313375950976e-06,0.44411685183860183,0.40468001836331635,0.3155739641760671
Y09,3.683212939638274e-06,-0.40900177405991794,-,0.0942296202090806
F48,3.6354869516325273e-06,0.49465957356918266,0.48361027557943725,0.27270168925037724
L70,3.532231443071219e-06,0.48872050661743854,0.45513156789538456,0.22801126496799112
L57,3.298579002275863e-06,0.4319538582631358,0.22808615949835465,0.21902985776623507
S45,3.117496628119112e-06,0.44411685183860183,-,0.3006726964739872
R70,3.091861958640894e-06,0.4887728433604905,0.35794140858922957,0.2951968766263796
C47,3.030526490063464e-06,-0.48553150483907176,-,0.03196358856372034
F21,2.984840201626256e-06,0.48872050661743854,-,0.7186926609651021
C7B,2.952485872652099e-06,-0.3765974268656548,-,0.06128813630060394
H21,2.910493356582454e-06,0.4817267520654252,-,0.20585493250752598
L91,2.7858587800960746e-06,0.12056976928656213,0.4131225306326032,0.14603282266995984
I86,2.7792758423244158e-06,0.49191247567439933,-0.26123347548467124,0.09835328978508164
I13,2.7713675417988505e-06,0.4946764969845508,-,0.46438824948027846
Z77,2.7411555119179103e-06,0.4552223646425198,-,0.20982722308484497
F13,2.7071061265120906e-06,0.4892094205585179,0.49035591912878174,0.4336151790022285
E24,2.528035161703777e-06,-0.3765974268656548,-,0.25093006497760845
L53,2.5139254006246893e-06,0.48872050661743854,0.43201407423196664,0.1526652612383113
L50,2.5062934393698765e-06,0.48371731263010287,0.4119980174040136,0.1294532420859851
D22,2.3905674294438427e-06,-0.38811164097867856,0.2245827887481348,0.19907950486749418
S44,2.342154193549358e-06,0.48872050661743854,-,0.13489457133129673
C26,2.260534280381612e-06,-0.4151712257337238,-,0.22715279591926674
Q62,2.254334522945437e-06,0.48872050661743854,-,0.055682533965859864
X10,2.2232030742959246e-06,-0.38811164097867856,-,0.3074410674988471
M11,2.2008143153535453e-06,0.4817267520654252,-,0.1879868946342112
L90,2.199670247562698e-06,0.491965154243223,-,0.1899538981881805
J04,2.0357557394152136e-06,0.48371731263010287,0.4894896023371255,0.3893170363565296
M84,1.951515881460522e-06,0.47776419674040443,-0.10367926253731921,0.04553144669664858
C17,1.9209295525194126e-06,0.4552223646425198,-0.30971157033441216,0.10568425022649176
Q82,1.9121323920357847e-06,0.49191247567439933,-0.14250018918953108,0.09645171132103017
E58,1.8658099933619293e-06,0.49271940425209093,-,0.2588079664535181
L72,1.8573744950010127e-06,0.49191247567439933,-0.11150909615113809,0.1255262707848766
Y84,1.6731607493991837e-06,0.44411685183860183,-,0.14194951595027477
K25,1.6165661262139671e-06,0.4900080615107632,0.4483784046030135,0.2273254562384764
T20,1.6050765596130512e-06,-0.38811164097867856,-,0.08111954728226375
L51,1.5728276393097722e-06,0.4853827210270651,0.20371720719432587,0.19660328136835992
S71,1.4385528321354936e-06,0.48872050661743854,-,0.16098422490409905
S80,1.418500849555699e-06,-0.14640803489989787,-,0.08450422747681872
T56,1.2401666263011673e-06,-0.4899143649078398,-,0.2392293494462573
N36,1.208249345868747e-06,0.4817267520654252,-,0.10231390015603459
Y95,1.1481167813264152e-06,0.4932038062895066,0.47228390447277874,0.6493801957084818
E76,1.1475581327826112e-06,-0.49351125515569194,-,0.043415697675743124
E75,1.141925746244207e-06,0.4817267520654252,0.36063818395973873,0.17820639524718157
K28,1.122129284488409e-06,-0.3765974268656548,-,0.18976212433897435
H26,1.0339045857324696e-06,0.49218964442758883,0.3444217408021075,0.3620110021925885
C72,9.13930376928879e-07,-0.38811164097867856,-0.2531278740227892,0.07100676911754894
L81,9.0437164152481e-07,-0.38811164097867856,0.34395934384069804,0.21498269306611997
C63,8.594589887101952e-07,-0.3595898813371603,-,0.05506990890402655
F93,7.485083809156094e-07,0.49832762837930467,-,0.09415544572654361
R17,7.049314061775027e-07,0.49627579556754214,0.30961267404406784,0.31853038654155535
M71,6.605147328434287e-07,0.48872050661743854,-,0.09137623585767778
M15,6.531742262096743e-07,0.4907129758701306,-,0.2221122201806734
T16,6.531629360436899e-07,-0.49351125515569194,-,0.058626560069380496
K22,6.424104486857946e-07,0.14873457411217403,0.22223966278774243,0.11635337684946094
S36,4.520734551636884e-07,0.4851040084691393,0.4312149531270076,0.37973089474746935
F34,4.282268550834493e-07,0.4900080615107632,0.4592911218806517,0.21432487871218603
E23,4.0898520685132453e-07,0.48932928191866554,0.14902389135087604,0.1691461499847468
A37,3.938599683304845e-07,0.49832762837930467,-,0.3431213279946785
K26,3.5209433201740866e-07,0.498380993942421,0.24438090146554606,0.3314957991653819
F51,3.461156766315707e-07,0.49271940425209093,0.3832307416811127,0.346164529082178
Q33,3.2492009664844137e-07,0.49191247567439933,-,0.09622414938011084
H01,3.147580253009234e-07,0.49832762837930467,0.41456690092834186,0.18804657570789524
J99,2.529368368285512e-07,0.49191247567439933,-,0.39318887196811414
N11,2.426710691670293e-07,-0.4899143649078398,-,0.15858314843188515
H46,2.408461094444163e-07,-0.48553150483907176,-,0.05714804937107425
I79,2.166442084772173e-07,0.48872050661743854,0.38629594543258433,0.4088883019389072
E73,1.798858510607716e-07,0.49191247567439933,0.36063818395973873,0.2619793583692725
F52,1.667115945181144e-07,0.49832762837930467,-0.3216905763660914,0.3806658343308711
K13,1.5462598249359658e-07,0.47615058929788984,0.11032628423681759,0.15990837568808278
F82,1.4999313598008284e-07,0.49271940425209093,-,0.2739792656639665
T70,1.310623353263739e-07,0.498380993942421,0.49186805193656946,0.7108391172480663
G37,1.2659052523317917e-07,-0.3765974268656548,-0.45461683977585043,0.06827777723273198
D01,9.073211104105237e-08,-0.48553150483907176,-,0.19805353794078828
S90,8.235106252770672e-08,0.48872050661743854,-0.22828195250332886,0.06601630376291796
T19,7.744118482997576e-08,0.48872050661743854,-,0.11006493047608104
H16,4.9548783128600985e-08,0.48371731263010287,-,0.22571861793607745
N34,4.353436765817261e-08,0.48371731263010287,0.44705191745827805,0.12793255376179707
E72,2.282113563436089e-09,0.48932928191866554,0.38629594543258433,0.304306167278453
P27,6.005310025449649e-10,0.49832762837930467,-,0.2974466186036543
